date,nav
06-02-2017,56.42530
03-02-2017,56.04490
02-02-2017,56.00120
01-02-2017,55.87680
31-01-2017,54.89430
30-01-2017,55.34850
27-01-2017,55.40810
25-01-2017,55.16260
24-01-2017,54.35240
23-01-2017,53.81560
20-01-2017,53.54270
19-01-2017,54.08960
18-01-2017,53.97420
17-01-2017,53.85140
16-01-2017,53.94870
13-01-2017,53.86940
12-01-2017,53.91400
11-01-2017,53.74370
10-01-2017,53.15190
09-01-2017,52.81850
06-01-2017,52.87090
05-01-2017,53.06040
04-01-2017,52.53100
03-01-2017,52.53910
02-01-2017,52.46370
30-12-2016,52.49980
29-12-2016,51.97940
28-12-2016,51.54410
27-12-2016,51.53160
26-12-2016,50.75170
23-12-2016,51.23640
22-12-2016,51.19750
21-12-2016,51.72340
20-12-2016,51.85660
19-12-2016,51.99550
16-12-2016,52.21930
15-12-2016,52.31120
14-12-2016,52.49480
13-12-2016,52.74480
12-12-2016,52.42010
09-12-2016,52.99850
08-12-2016,52.90300
07-12-2016,51.98460
06-12-2016,52.24590
05-12-2016,52.15270
02-12-2016,51.88760
01-12-2016,52.56500
30-11-2016,52.76450
29-11-2016,52.24260
28-11-2016,52.14750
25-11-2016,52.06370
24-11-2016,51.11810
23-11-2016,51.55290
22-11-2016,51.35290
21-11-2016,50.88630
18-11-2016,51.81120
17-11-2016,51.85300
16-11-2016,52.05160
15-11-2016,52.03330
11-11-2016,53.23580
10-11-2016,54.68750
09-11-2016,54.09290
08-11-2016,54.80530
07-11-2016,54.51070
04-11-2016,54.10760
03-11-2016,54.43080
02-11-2016,54.60430
01-11-2016,55.31890
28-10-2016,55.38470
27-10-2016,55.23990
26-10-2016,55.23460
25-10-2016,55.71830
24-10-2016,55.83110
21-10-2016,55.72600
20-10-2016,55.72580
19-10-2016,55.46960
18-10-2016,55.58490
17-10-2016,54.59460
14-10-2016,54.98990
13-10-2016,54.92380
10-10-2016,55.79340
07-10-2016,55.72210
06-10-2016,55.80090
05-10-2016,56.01860
04-10-2016,56.17700
03-10-2016,55.98130
30-09-2016,55.18490
29-09-2016,55.05940
28-09-2016,56.03330
27-09-2016,55.79010
26-09-2016,55.89340
23-09-2016,56.58640
22-09-2016,56.81190
21-09-2016,56.23940
20-09-2016,56.23010
19-09-2016,56.43670
16-09-2016,56.25620
15-09-2016,56.01860
14-09-2016,55.91150
12-09-2016,55.84110
09-09-2016,56.80620
08-09-2016,57.34500
07-09-2016,57.11820
06-09-2016,57.27090
02-09-2016,56.42090
01-09-2016,56.19780
31-08-2016,56.27130
30-08-2016,55.98460
29-08-2016,55.12570
26-08-2016,54.90570
25-08-2016,55.03000
24-08-2016,55.39920
23-08-2016,55.28720
22-08-2016,55.26580
19-08-2016,55.50770
18-08-2016,55.54550
17-08-2016,55.21220
16-08-2016,55.32550
12-08-2016,55.51360
11-08-2016,55.00310
10-08-2016,54.89450
09-08-2016,55.54100
08-08-2016,55.74800
05-08-2016,55.56680
04-08-2016,54.73080
03-08-2016,54.68990
02-08-2016,55.18520
01-08-2016,55.26810
29-07-2016,55.28440
28-07-2016,55.45790
27-07-2016,55.11530
26-07-2016,54.95670
25-07-2016,55.24020
22-07-2016,54.63200
21-07-2016,54.43640
20-07-2016,54.77870
19-07-2016,54.53950
18-07-2016,54.41430
15-07-2016,54.61770
14-07-2016,54.72910
13-07-2016,54.43760
12-07-2016,54.44750
11-07-2016,54.10980
08-07-2016,53.18980
07-07-2016,53.28290
05-07-2016,53.25600
04-07-2016,53.47850
01-07-2016,53.20400
30-06-2016,52.95080
29-06-2016,52.42250
28-06-2016,51.91220
27-06-2016,51.70050
24-06-2016,51.66090
23-06-2016,52.81860
22-06-2016,52.39360
21-06-2016,52.48370
20-06-2016,52.60100
17-06-2016,52.16920
16-06-2016,51.98210
15-06-2016,52.34460
14-06-2016,51.72800
13-06-2016,51.73910
10-06-2016,52.11710
09-06-2016,52.33150
08-06-2016,52.71900
07-06-2016,52.67750
06-06-2016,52.26390
03-06-2016,52.35870
02-06-2016,52.33020
01-06-2016,52.08470
31-05-2016,51.95900
30-05-2016,52.07580
27-05-2016,51.85030
26-05-2016,51.30280
25-05-2016,50.45570
24-05-2016,49.28600
23-05-2016,49.17310
20-05-2016,49.29130
19-05-2016,49.50420
18-05-2016,50.05200
17-05-2016,50.18280
16-05-2016,49.99280
13-05-2016,49.70260
12-05-2016,50.24520
11-05-2016,49.91820
10-05-2016,50.16520
09-05-2016,50.03010
06-05-2016,49.19020
05-05-2016,49.20530
04-05-2016,49.01650
03-05-2016,49.27310
02-05-2016,49.64680
29-04-2016,49.92600
28-04-2016,49.90970
27-04-2016,50.75230
26-04-2016,50.64290
25-04-2016,49.95960
22-04-2016,50.24130
21-04-2016,50.32240
20-04-2016,50.33960
18-04-2016,50.33950
13-04-2016,49.93220
12-04-2016,49.03210
11-04-2016,48.79440
08-04-2016,48.06110
07-04-2016,48.00590
06-04-2016,48.43460
05-04-2016,48.36620
04-04-2016,49.33770
01-04-2016,49.05020
31-03-2016,49.20870
30-03-2016,49.21470
29-03-2016,48.34260
28-03-2016,48.45470
23-03-2016,49.09650
22-03-2016,49.08670
21-03-2016,49.01840
18-03-2016,48.37810
17-03-2016,47.79710
16-03-2016,47.67980
15-03-2016,47.42420
14-03-2016,47.91730
11-03-2016,47.67760
10-03-2016,47.52590
09-03-2016,47.81450
08-03-2016,47.52000
04-03-2016,47.52190
03-03-2016,47.46330
02-03-2016,46.79600
01-03-2016,45.87940
29-02-2016,44.40670
26-02-2016,44.67390
25-02-2016,44.30250
24-02-2016,44.60540
23-02-2016,45.18480
22-02-2016,45.97380
19-02-2016,45.82230
18-02-2016,45.70250
17-02-2016,45.17740
16-02-2016,44.79680
15-02-2016,45.51750
12-02-2016,44.37070
11-02-2016,44.34180
10-02-2016,45.85300
09-02-2016,46.37500
08-02-2016,46.93630
05-02-2016,47.57850
04-02-2016,47.03540
03-02-2016,46.76820
02-02-2016,47.35610
01-02-2016,47.98260
29-01-2016,48.03100
28-01-2016,47.15370
27-01-2016,47.23650
25-01-2016,47.22070
22-01-2016,47.12930
21-01-2016,46.21080
20-01-2016,46.40950
19-01-2016,47.19930
18-01-2016,46.67110
15-01-2016,47.21140
14-01-2016,47.84090
13-01-2016,48.00380
12-01-2016,47.67520
11-01-2016,48.01280
08-01-2016,48.24890
07-01-2016,48.04080
06-01-2016,49.13360
05-01-2016,49.40990
04-01-2016,49.45210
01-01-2016,50.53830
31-12-2015,50.43190
30-12-2015,50.11530
29-12-2015,50.32200
28-12-2015,50.29810
24-12-2015,49.89540
23-12-2015,49.92630
22-12-2015,49.42460
21-12-2015,49.72850
18-12-2015,49.27260
17-12-2015,49.79100
16-12-2015,49.20290
15-12-2015,48.88780
14-12-2015,48.56700
11-12-2015,48.31750
10-12-2015,48.77720
09-12-2015,48.32990
08-12-2015,48.89570
07-12-2015,49.29910
04-12-2015,49.40370
03-12-2015,49.92410
02-12-2015,50.34900
01-12-2015,50.49800
30-11-2015,50.37420
27-11-2015,50.42260
26-11-2015,50.04950
24-11-2015,49.72060
23-11-2015,49.83300
20-11-2015,49.88040
19-11-2015,49.79370
18-11-2015,49.09030
17-11-2015,49.76160
16-11-2015,49.56650
13-11-2015,49.28620
10-11-2015,49.41990
09-11-2015,50.23770
06-11-2015,50.47930
05-11-2015,50.48670
04-11-2015,51.02380
03-11-2015,51.15390
02-11-2015,51.09180
30-10-2015,51.18770
29-10-2015,51.47190
28-10-2015,51.84790
27-10-2015,52.23730
26-10-2015,52.41280
23-10-2015,52.63460
21-10-2015,52.34890
20-10-2015,52.40650
19-10-2015,52.49140
16-10-2015,52.25160
15-10-2015,51.84630
14-10-2015,51.39510
13-10-2015,51.54560
12-10-2015,51.62120
09-10-2015,51.91360
08-10-2015,51.53250
07-10-2015,51.83670
06-10-2015,51.68240
05-10-2015,51.47060
01-10-2015,50.40790
30-09-2015,50.39650
29-09-2015,49.73190
28-09-2015,49.43260
24-09-2015,49.89250
23-09-2015,49.75420
22-09-2015,49.54070
21-09-2015,50.58170
18-09-2015,50.61090
16-09-2015,50.08900
15-09-2015,49.65030
14-09-2015,49.92110
11-09-2015,49.40080
10-09-2015,49.39320
09-09-2015,49.58210
08-09-2015,48.77170
07-09-2015,47.96560
04-09-2015,48.54250
03-09-2015,49.59110
02-09-2015,48.92890
01-09-2015,49.35640
31-08-2015,50.48090
28-08-2015,50.67050
27-08-2015,50.33590
26-08-2015,49.35960
25-08-2015,49.90740
24-08-2015,49.45860
21-08-2015,52.54670
20-08-2015,53.00570
19-08-2015,53.77520
18-08-2015,53.59780
17-08-2015,53.66550
14-08-2015,53.92490
13-08-2015,52.90310
12-08-2015,52.85790
11-08-2015,53.56660
10-08-2015,53.96360
07-08-2015,54.20910
06-08-2015,54.35320
05-08-2015,54.22290
04-08-2015,53.90220
03-08-2015,54.06750
31-07-2015,54.00650
30-07-2015,53.30630
29-07-2015,53.01440
28-07-2015,52.77530
27-07-2015,52.92770
24-07-2015,53.93790
23-07-2015,54.36690
22-07-2015,54.63020
21-07-2015,53.99190
20-07-2015,54.45950
17-07-2015,54.48400
16-07-2015,54.47300
15-07-2015,53.93850
14-07-2015,53.46490
13-07-2015,53.49670
10-07-2015,52.87580
09-07-2015,52.67170
08-07-2015,52.86140
07-07-2015,53.79180
06-07-2015,53.86550
03-07-2015,53.62680
02-07-2015,53.37560
01-07-2015,53.39940
30-06-2015,52.86980
29-06-2015,52.55720
26-06-2015,52.95090
25-06-2015,53.05780
24-06-2015,52.82570
23-06-2015,52.95320
22-06-2015,52.77730
19-06-2015,51.97370
18-06-2015,51.64890
17-06-2015,51.13030
16-06-2015,50.85800
15-06-2015,50.64690
12-06-2015,50.40390
11-06-2015,50.29690
10-06-2015,51.28300
09-06-2015,50.65120
08-06-2015,50.78760
05-06-2015,51.22690
04-06-2015,51.30510
03-06-2015,51.28270
02-06-2015,51.85230
01-06-2015,53.08140
29-05-2015,53.08030
28-05-2015,52.37040
27-05-2015,52.44960
26-05-2015,52.48760
25-05-2015,52.68390
22-05-2015,53.24970
21-05-2015,53.02020
20-05-2015,53.04240
19-05-2015,52.68350
18-05-2015,52.74000
15-05-2015,52.04280
14-05-2015,51.80720
13-05-2015,51.87330
12-05-2015,51.19010
11-05-2015,52.41880
08-05-2015,51.62290
07-05-2015,50.75480
06-05-2015,51.00010
05-05-2015,52.41490
04-05-2015,52.47510
30-04-2015,51.53600
29-04-2015,51.90440
28-04-2015,52.19640
27-04-2015,51.74380
24-04-2015,52.31290
23-04-2015,52.89580
22-04-2015,53.09480
21-04-2015,52.76980
20-04-2015,53.21350
17-04-2015,54.20600
16-04-2015,54.83960
15-04-2015,55.11630
13-04-2015,55.64570
10-04-2015,55.31010
09-04-2015,55.29710
08-04-2015,54.90220
07-04-2015,54.56450
06-04-2015,54.56500
01-04-2015,54.11180
31-03-2015,53.50920
30-03-2015,53.52070
27-03-2015,52.57410
26-03-2015,52.57430
25-03-2015,53.75800
24-03-2015,53.82800
23-03-2015,53.86560
20-03-2015,53.99080
19-03-2015,54.34240
18-03-2015,54.66180
17-03-2015,54.89640
16-03-2015,54.33660
13-03-2015,54.42810
12-03-2015,55.22340
11-03-2015,54.75070
10-03-2015,54.82560
09-03-2015,55.10580
05-03-2015,56.23310
04-03-2015,56.13780
03-03-2015,56.59770
02-03-2015,56.30410
27-02-2015,55.60030
26-02-2015,54.57860
25-02-2015,55.09960
24-02-2015,55.06770
23-02-2015,55.02410
20-02-2015,55.51680
19-02-2015,55.90300
18-02-2015,55.74000
16-02-2015,55.36310
13-02-2015,55.33860
12-02-2015,54.75770
11-02-2015,54.23600
10-02-2015,53.85140
09-02-2015,53.61920
06-02-2015,54.46300
05-02-2015,54.77930
04-02-2015,54.85470
03-02-2015,55.05400
02-02-2015,55.31060
30-01-2015,55.38030
29-01-2015,56.27850
28-01-2015,56.04120
27-01-2015,56.03070
23-01-2015,55.55770
22-01-2015,55.09560
21-01-2015,54.88990
20-01-2015,54.67790
19-01-2015,53.77060
16-01-2015,53.54010
15-01-2015,53.41730
14-01-2015,52.06220
13-01-2015,52.19960
12-01-2015,52.34800
09-01-2015,52.10940
08-01-2015,51.79780
07-01-2015,50.97290
06-01-2015,51.13100
05-01-2015,52.70410
02-01-2015,52.81080
01-01-2015,52.11990
31-12-2014,52.11220
30-12-2014,51.89800
29-12-2014,51.88650
26-12-2014,51.60330
24-12-2014,51.43760
23-12-2014,52.01860
22-12-2014,52.37480
19-12-2014,51.75970
18-12-2014,51.34910
17-12-2014,50.54160
16-12-2014,50.77770
15-12-2014,51.70750
12-12-2014,51.73640
11-12-2014,52.16690
10-12-2014,52.55910
09-12-2014,52.46620
08-12-2014,53.07510
05-12-2014,53.71040
04-12-2014,53.87480
03-12-2014,53.70740
02-12-2014,53.62690
01-12-2014,53.82280
28-11-2014,54.02570
27-11-2014,53.43820
26-11-2014,53.32320
25-11-2014,53.24470
24-11-2014,53.66610
21-11-2014,53.33620
20-11-2014,52.86450
19-11-2014,52.74230
18-11-2014,53.01540
17-11-2014,53.04630
14-11-2014,52.79200
13-11-2014,52.59130
12-11-2014,52.74760
11-11-2014,52.61940
10-11-2014,52.50370
07-11-2014,52.46020
05-11-2014,52.46780
03-11-2014,52.39000
31-10-2014,52.37540
30-10-2014,51.40440
29-10-2014,50.91040
28-10-2014,50.51230
27-10-2014,50.28870
22-10-2014,50.31610
21-10-2014,49.89010
20-10-2014,49.58550
17-10-2014,48.96270
16-10-2014,48.76720
14-10-2014,49.46480
13-10-2014,49.59260
10-10-2014,49.44130
09-10-2014,50.06690
08-10-2014,49.33590
07-10-2014,49.39740
01-10-2014,49.97050
30-09-2014,50.08930
29-09-2014,50.05330
26-09-2014,50.11550
25-09-2014,49.76150
24-09-2014,50.32610
23-09-2014,50.42060
22-09-2014,51.22240
19-09-2014,51.06200
18-09-2014,51.02600
17-09-2014,50.15630
16-09-2014,49.89110
15-09-2014,50.57130
12-09-2014,50.96550
11-09-2014,50.84310
10-09-2014,50.89260
09-09-2014,51.25750
08-09-2014,51.38780
05-09-2014,50.84670
04-09-2014,50.89510
03-09-2014,51.00620
02-09-2014,50.81000
01-09-2014,50.46530
28-08-2014,50.01030
27-08-2014,49.89650
26-08-2014,49.69370
25-08-2014,49.70400
22-08-2014,49.74850
21-08-2014,49.61030
20-08-2014,49.50290
19-08-2014,49.63960
18-08-2014,49.49340
14-08-2014,48.97860
13-08-2014,48.65400
12-08-2014,48.54790
11-08-2014,47.91810
08-08-2014,47.56420
07-08-2014,48.06120
06-08-2014,48.20380
05-08-2014,48.66780
04-08-2014,48.27260
01-08-2014,47.77020
31-07-2014,48.50800
30-07-2014,48.94420
28-07-2014,48.67710
25-07-2014,48.89270
24-07-2014,49.14050
23-07-2014,48.92150
22-07-2014,48.74200
21-07-2014,48.22160
18-07-2014,48.08820
17-07-2014,47.94320
16-07-2014,47.82640
15-07-2014,47.22270
14-07-2014,46.77420
11-07-2014,46.79640
10-07-2014,47.46130
09-07-2014,47.56830
08-07-2014,47.79180
07-07-2014,48.80870
04-07-2014,48.58930
03-07-2014,48.31560
02-07-2014,48.35400
01-07-2014,47.79140
30-06-2014,47.64870
27-06-2014,47.02500
26-06-2014,46.93070
25-06-2014,47.40220
24-06-2014,47.47310
23-06-2014,46.93540
20-06-2014,47.05370
19-06-2014,47.23650
18-06-2014,47.34700
17-06-2014,47.80040
16-06-2014,47.20420
13-06-2014,47.25660
12-06-2014,47.92890
11-06-2014,47.77260
10-06-2014,47.94740
09-06-2014,47.93870
06-06-2014,47.50220
05-06-2014,46.80310
04-06-2014,46.28880
03-06-2014,46.37460
02-06-2014,45.98570
30-05-2014,45.16980
29-05-2014,45.20670
28-05-2014,45.74230
27-05-2014,45.67170
26-05-2014,45.92730
23-05-2014,45.98230
22-05-2014,45.42080
21-05-2014,45.27620
20-05-2014,45.41900
19-05-2014,45.34460
16-05-2014,44.97260
15-05-2014,44.41410
14-05-2014,44.32570
13-05-2014,44.32740
12-05-2014,43.74090
09-05-2014,42.78370
08-05-2014,41.56040
07-05-2014,41.51720
06-05-2014,41.90470
05-05-2014,41.80830
02-05-2014,41.78400
30-04-2014,41.79670
29-04-2014,41.91520
28-04-2014,42.19870
25-04-2014,42.33650
23-04-2014,42.70100
22-04-2014,42.54550
21-04-2014,42.55940
17-04-2014,42.32870
16-04-2014,41.68830
15-04-2014,42.04570
11-04-2014,42.31780
10-04-2014,42.44290
09-04-2014,42.44340
07-04-2014,41.83260
04-04-2014,41.83150
03-04-2014,42.08700
02-04-2014,42.18910
01-04-2014,41.99500
31-03-2014,41.89270
28-03-2014,41.84470
27-03-2014,41.51500
26-03-2014,41.25610
25-03-2014,41.18580
24-03-2014,41.15800
21-03-2014,40.57210
20-03-2014,40.51100
19-03-2014,40.76560
18-03-2014,40.72130
14-03-2014,40.64960
13-03-2014,40.58270
12-03-2014,40.73180
11-03-2014,40.71310
10-03-2014,40.86860
07-03-2014,40.80610
06-03-2014,40.02860
05-03-2014,39.57900
04-03-2014,39.39420
03-03-2014,38.91570
28-02-2014,39.26440
26-02-2014,39.03110
25-02-2014,38.79090
24-02-2014,38.70550
21-02-2014,38.51870
20-02-2014,38.11940
19-02-2014,38.50240
18-02-2014,38.34470
17-02-2014,38.01270
14-02-2014,37.85350
13-02-2014,37.56180
12-02-2014,38.07640
11-02-2014,37.94330
10-02-2014,37.88500
07-02-2014,37.94540
06-02-2014,37.77910
05-02-2014,37.69540
04-02-2014,37.56460
03-02-2014,37.57190
31-01-2014,38.11630
30-01-2014,38.00550
29-01-2014,38.29420
28-01-2014,38.33250
27-01-2014,38.39350
24-01-2014,39.20800
23-01-2014,39.70340
22-01-2014,39.66290
21-01-2014,39.50150
20-01-2014,39.44290
17-01-2014,39.18010
16-01-2014,39.53730
15-01-2014,39.55320
14-01-2014,39.06510
13-01-2014,39.25790
10-01-2014,38.63630
09-01-2014,38.62060
08-01-2014,38.66020
07-01-2014,38.58560
06-01-2014,38.76810
03-01-2014,38.89430
02-01-2014,38.95850
01-01-2014,39.45680
31-12-2013,39.47440
30-12-2013,39.39670
27-12-2013,39.54100
26-12-2013,39.32670
24-12-2013,39.26450
23-12-2013,39.36550
20-12-2013,39.30640
19-12-2013,38.64280
18-12-2013,38.95660
17-12-2013,38.47150
16-12-2013,38.57020
13-12-2013,38.65990
12-12-2013,39.08970
11-12-2013,39.53270
10-12-2013,39.69050
09-12-2013,39.86860
06-12-2013,39.22610
05-12-2013,39.11070
04-12-2013,38.61350
03-12-2013,38.86930
02-12-2013,38.97050
29-11-2013,38.70480
28-11-2013,38.17740
27-11-2013,37.95740
26-11-2013,37.96630
25-11-2013,38.31260
22-11-2013,37.57210
21-11-2013,37.59090
20-11-2013,38.35700
19-11-2013,38.85350
18-11-2013,38.76630
14-11-2013,37.93990
13-11-2013,37.52150
12-11-2013,37.69520
11-11-2013,38.07220
08-11-2013,38.45660
07-11-2013,38.74250
06-11-2013,38.90810
05-11-2013,39.13750
01-11-2013,39.47690
31-10-2013,39.42300
30-10-2013,39.11590
29-10-2013,38.92020
28-10-2013,38.16980
25-10-2013,38.44550
24-10-2013,38.55270
23-10-2013,38.63580
22-10-2013,38.78540
21-10-2013,38.79420
18-10-2013,38.69620
17-10-2013,37.80090
15-10-2013,38.05010
14-10-2013,38.19400
11-10-2013,38.09120
10-10-2013,37.62090
09-10-2013,37.53380
08-10-2013,37.03970
07-10-2013,36.89840
04-10-2013,36.90490
03-10-2013,36.91640
01-10-2013,36.11040
30-09-2013,35.82870
27-09-2013,36.44180
26-09-2013,36.74790
25-09-2013,36.69980
24-09-2013,36.81640
23-09-2013,36.80190
20-09-2013,37.56750
19-09-2013,38.22080
18-09-2013,36.86670
17-09-2013,36.56190
16-09-2013,36.50150
13-09-2013,36.56820
12-09-2013,36.56950
11-09-2013,36.96480
10-09-2013,36.86390
06-09-2013,35.53550
05-09-2013,34.98120
04-09-2013,34.07460
03-09-2013,33.41870
02-09-2013,34.70120
30-08-2013,34.21810
29-08-2013,33.82940
28-08-2013,33.06770
27-08-2013,33.08380
26-08-2013,34.24940
23-08-2013,34.22370
22-08-2013,33.83520
21-08-2013,33.18500
20-08-2013,33.79490
19-08-2013,33.87840
16-08-2013,34.45310
14-08-2013,35.90450
13-08-2013,35.63820
12-08-2013,35.08170
08-08-2013,34.79770
07-08-2013,34.51580
06-08-2013,34.66010
05-08-2013,35.54980
02-08-2013,35.50770
01-08-2013,35.81890
31-07-2013,35.90820
30-07-2013,35.98810
29-07-2013,36.45360
26-07-2013,36.80580
25-07-2013,36.93670
24-07-2013,37.46200
23-07-2013,38.01190
22-07-2013,37.72490
19-07-2013,37.71160
18-07-2013,37.77870
17-07-2013,37.35700
16-07-2013,37.24360
15-07-2013,37.72030
12-07-2013,37.57730
11-07-2013,37.11380
10-07-2013,36.37760
09-07-2013,36.62290
08-07-2013,36.32830
05-07-2013,36.68430
04-07-2013,36.48150
03-07-2013,36.05960
02-07-2013,36.60040
01-07-2013,36.85940
28-06-2013,36.51350
27-06-2013,35.52580
26-06-2013,34.91130
25-06-2013,35.04010
24-06-2013,34.92250
21-06-2013,35.40770
20-06-2013,35.33640
19-06-2013,36.37170
18-06-2013,36.31980
17-06-2013,36.54700
14-06-2013,36.29170
13-06-2013,35.61740
12-06-2013,35.96470
11-06-2013,36.14440
10-06-2013,36.69850
07-06-2013,36.72060
06-06-2013,36.97350
05-06-2013,36.97400
04-06-2013,36.94800
03-06-2013,37.07210
31-05-2013,37.36580
30-05-2013,38.17010
29-05-2013,37.97900
28-05-2013,38.02380
27-05-2013,37.82990
24-05-2013,37.21270
23-05-2013,37.11360
22-05-2013,37.90950
21-05-2013,38.03280
20-05-2013,38.30060
17-05-2013,38.49490
16-05-2013,38.38770
15-05-2013,38.24490
14-05-2013,37.30760
13-05-2013,37.21650
10-05-2013,37.93330
09-05-2013,37.62830
08-05-2013,37.74920
07-05-2013,37.59090
06-05-2013,37.14010
03-05-2013,36.97540
02-05-2013,37.32270
30-04-2013,36.89530
29-04-2013,36.73480
26-04-2013,36.53540
25-04-2013,36.81660
23-04-2013,36.32420
22-04-2013,36.30990
18-04-2013,35.99690
17-04-2013,35.41230
16-04-2013,35.41510
15-04-2013,34.66830
12-04-2013,34.42500
11-04-2013,34.83200
10-04-2013,34.61430
09-04-2013,34.22240
08-04-2013,34.51890
05-04-2013,34.58730
04-04-2013,34.72160
03-04-2013,35.32880
02-04-2013,35.79280
01-04-2013,35.52540
28-03-2013,35.39490
26-03-2013,35.14490
25-03-2013,35.09840
22-03-2013,35.21040
21-03-2013,35.24400
20-03-2013,35.46220
19-03-2013,35.78270
18-03-2013,36.33870
15-03-2013,36.56330
14-03-2013,36.79020
13-03-2013,36.43310
12-03-2013,36.82550
11-03-2013,37.00120
08-03-2013,37.02830
07-03-2013,36.52020
06-03-2013,36.24450
05-03-2013,36.03350
04-03-2013,35.50500
01-03-2013,35.63980
28-02-2013,35.46700
27-02-2013,36.11120
26-02-2013,35.89240
25-02-2013,36.47230
22-02-2013,36.44840
21-02-2013,36.46190
20-02-2013,37.02620
19-02-2013,37.00780
18-02-2013,36.75130
15-02-2013,36.68020
14-02-2013,36.73600
13-02-2013,36.96000
12-02-2013,36.89670
11-02-2013,36.74450
08-02-2013,36.78440
07-02-2013,37.00370
06-02-2013,37.13170
05-02-2013,37.11900
04-02-2013,37.31410
01-02-2013,37.38630
31-01-2013,37.63330
30-01-2013,37.76570
29-01-2013,37.73070
28-01-2013,37.88760
25-01-2013,37.89050
24-01-2013,37.54900
23-01-2013,37.76750
22-01-2013,37.72780
21-01-2013,37.93950
18-01-2013,37.83090
17-01-2013,37.67580
16-01-2013,37.44520
15-01-2013,37.78590
14-01-2013,37.58470
11-01-2013,37.13660
10-01-2013,37.24610
09-01-2013,37.26490
08-01-2013,37.45450
07-01-2013,37.37300
04-01-2013,37.54900
03-01-2013,37.50880
02-01-2013,37.40400
